gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Smp_205660,156.91228246764132,-0.49208369011478037,0.530342472587155,-0.9278602328685126,0.35348007488470484,0.9980972876233909
Smp_207020,1.668015891960869,1.8868075182875075,1.382088962934715,1.3651852875527475,0.17219482130286387,0.9980972876233909
Smp_208020,1.4627569529825344,1.2061972755964494,1.4619760415444722,0.8250458566490522,0.40934555684912505,0.9980972876233909
Smp_208090,2.540099248202231,-2.05055995210061,1.2166430129014343,-1.6854245085503443,0.0919066983886821,0.9980972876233909
Smp_210070,1.5120105436139175,0.06885530837744001,1.377651605174393,0.049980204079770815,0.9601381634589395,0.9980972876233909
Smp_210310,2.478662570992269,-0.5572020363012995,1.044983242960191,-0.533216240600067,0.5938839005304658,0.9980972876233909
Smp_210430,2.163277431762124,0.2208434561301718,1.084780834445987,0.20358347890886153,0.8386790046851361,0.9980972876233909
Smp_210470,1.5309084653200846,2.1009445880335025,1.4414235996277638,1.4575483491293293,0.14496507534536182,0.9980972876233909
Smp_210480,1.926434815849742,1.168131741822305,1.2524110797142756,0.932706330008516,0.3509716157065486,0.9980972876233909
Smp_210810,1.4592233918978905,-0.9404912909673735,1.412046356044895,-0.666048452971236,0.5053801307366789,0.9980972876233909
Smp_211030,0.9137667564731355,-1.0983512181186559,1.7291747906239712,-0.63518808166427,0.5253057554423706,0.9980972876233909
Smp_211250,4.354542001002131,0.7119363430108825,0.8923665816422975,0.7978070421470131,0.4249824740464782,0.9980972876233909
Smp_211260,1.7862259709422987,0.11908015506811849,1.248704183996862,0.09536298235741135,0.9240265178371767,0.9980972876233909
Smp_212080,1.2220563516455762,-0.3464132002949995,1.4975948387848452,-0.23131303028266353,0.8170716244608789,0.9980972876233909
Smp_212540,18.89238295041442,0.003281491958997323,0.4813749812691396,0.006816914228374951,0.9945609315107701,0.9993214424689034
Smp_212760,1.29280084534349,-0.5462210076795906,1.4895090013476175,-0.3667121227098345,0.7138337630033117,0.9980972876233909
Smp_213100,5.032459599166482,-0.21724942537265723,0.735086618285692,-0.2955426203775935,0.7675793991701841,0.9980972876233909
Smp_213130,2.0596878950320856,0.3125998891559058,1.31516616224498,0.237688512774918,0.8121226938541815,0.9980972876233909
Smp_213240,1.104468314193983,1.3688545430828911,1.6456788792063468,0.8317871489868313,0.4055290989142487,0.9980972876233909
Smp_213260,1.8191718382914313,-1.4221948237470643,1.2788335034679532,-1.1121031939578863,0.2660937836216103,0.9980972876233909
Smp_213300,2.9470611846119503,0.9362600256118396,1.0222843819454082,0.9158508553462745,0.35974512587688506,0.9980972876233909
Smp_213590,0.921685615876515,2.2508227106010037,1.7165972707391073,1.3112118660376744,0.18978619450870682,0.9980972876233909
Smp_213800,2.200156697130314,-0.5483917304995032,1.33058913981242,-0.41214204602392346,0.6802353121401565,0.9980972876233909
Smp_214030,0.9730082717468655,-0.9914753719247821,1.6720274436039007,-0.5929779297089458,0.5531959226245763,0.9980972876233909
Smp_214060,1.6320980549103108,0.5170131768407251,1.2377625198180027,0.4176998160493221,0.6761666068202462,0.9980972876233909
Smp_214080,1.1227911837703755,-1.996469397518168,1.6348143321349708,-1.2212208801172528,0.2220024005716336,0.9980972876233909
Smp_214350,0.9811127949805504,0.03866910389126152,1.6660376303225517,0.023210222378815672,0.9814825845258659,0.9980972876233909
Smp_241400,1.7345959066203709,-1.3371859308238914,1.307295593246552,-1.0228642532964634,0.3063720330435506,0.9980972876233909
Smp_241950,0.9344435584443114,0.06363014873906908,1.6290995675229498,0.039058477460539066,0.9688437658754037,0.9980972876233909
Smp_242360,0.8294061105091625,0.5373768420226839,1.7362598167540142,0.30950255073421257,0.7569392721515196,0.9980972876233909
Smp_242670,4.824473070839172,0.5350271712442743,0.7970148496742353,0.6712888366671669,0.5020365448276832,0.9980972876233909
