"","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04"
"Smp_024120",2.58411291871707,1.32332214395358,1.32332214395358,2.29749697177249,3.65323019884879,1.32332214395358,1.32332214395358,2.28927573067397
"Smp_024140",3.39468035643868,2.82045453237948,3.58114171538273,3.53279929408616,2.75948036268294,3.41508780103205,1.32332214395358,2.66605639811747
"Smp_024850",3.23735642667166,1.32332214395358,3.32094489093741,2.95458419551322,1.32332214395358,2.99431447354255,1.32332214395358,3.51649287474778
"Smp_024880",2.22855452394533,1.32332214395358,2.99306309508435,1.32332214395358,2.75948036268294,3.41508780103205,1.32332214395358,2.66605639811747
"Smp_024900",4.52710861335338,4.48531975081206,4.60884831075191,4.23982358086072,3.05072884882398,4.09912274703845,4.92560321390408,4.43283352012421
"Smp_025030",1.32332214395358,1.32332214395358,1.32332214395358,2.67711666958055,2.75948036268294,2.32280028561463,1.32332214395358,2.28927573067397
"Smp_025130",2.22855452394533,1.32332214395358,1.32332214395358,1.32332214395358,3.28468657367714,2.71110580789971,1.32332214395358,2.28927573067397
"Smp_025380",2.58411291871707,1.32332214395358,3.79836809946329,1.32332214395358,1.32332214395358,2.71110580789971,1.32332214395358,2.66605639811747
"Smp_025570",2.72270732100947,2.40461259395402,3.32094489093741,2.50585165654037,3.48194627741433,3.11367744068324,1.32332214395358,2.66605639811747
"Smp_025860",2.22855452394533,1.32332214395358,1.32332214395358,2.29749697177249,2.75948036268294,2.32280028561463,1.32332214395358,2.66605639811747
"Smp_026160",2.22855452394533,1.32332214395358,2.99306309508435,2.67711666958055,3.28468657367714,2.71110580789971,3.4362340023329,1.32332214395358
"Smp_026260",2.22855452394533,1.32332214395358,1.32332214395358,2.67711666958055,1.32332214395358,2.32280028561463,1.32332214395358,2.28927573067397
"Smp_026560",2.58411291871707,1.32332214395358,2.99306309508435,3.53279929408616,2.75948036268294,3.58271063549595,1.32332214395358,3.51649287474778
"Smp_026920",1.96857861100887,3.56556212760162,2.19237669628453,2.82442327255688,2.3589153606473,2.86152778471089,1.32332214395358,2.94163939369821
"Smp_027550",2.95621053627747,2.82045453237948,2.19237669628453,2.01858193803416,1.32332214395358,2.86152778471089,1.32332214395358,2.28927573067397
"Smp_027610",2.58411291871707,1.32332214395358,3.32094489093741,3.17842682054704,2.75948036268294,2.99431447354255,3.4362340023329,1.32332214395358
