88812
334	620	294
4073	4431	581
7119	7267	940
11143	11554	1089
15029	15251	1501
19524	19917	1724
28525	28599	2118
29895	29977	2193
34744	35406	2276
0	452	0
500	775	453
1826	2183	729
3717	3991	1087
7219	7537	1362
11644	11984	1681
14603	15174	2022
0	908	0
1025	1073	909
1136	1186	958
0	57	0
1720	1913	58
6147	6220	252
8588	8776	326
12358	12477	515
14916	15578	635
0	57	0
1513	1913	58
6147	6220	459
8588	8776	533
12358	12477	722
14916	15578	842
0	95	0
137	187	96
227	524	147
1754	1857	445
6956	7075	549
7223	7337	669
9368	9547	784
11286	11463	964
11707	11805	1142
12589	12844	1241
0	1085	0
4803	5270	1086
7339	7636	1554
8542	8840	1852
11311	11550	2151
12453	12592	2391
13264	13357	2531
14673	14812	2625
17579	18118	2765
21659	21730	3305
22749	22820	3377
28272	28343	3449
29130	29201	3521
32036	32144	3593
33647	33963	3702
37668	37736	4019
41651	41722	4088
42171	42242	4160
44290	44361	4232
60270	60344	4304
62161	62389	4379
64732	64901	4608
66909	66980	4778
67713	67784	4850
69881	69952	4922
71981	72052	4994
74259	74330	5066
79373	79532	5138
83673	83857	5298
88113	88184	5483
89450	89521	5555
104248	104319	5627
107043	107114	5699
112740	112811	5771
144128	144872	5843
0	4085	0
0	485	0
2749	4386	486
0	57	0
879	1229	58
1434	1689	409
6510	6637	665
10162	10359	793
12148	12521	991
14183	14904	1365
0	269	0
1521	1850	270
3832	3987	600
5083	5246	756
6851	7211	920
9299	9478	1281
11586	11772	1461
12976	13046	1648
17316	17563	1719
19213	19313	1967
0	2495	0
3150	3693	2496
6208	6680	3040
11686	11973	3513
13729	13910	3801
15930	16038	3983
22490	22675	4092
25227	25519	4278
27680	27938	4571
29944	30888	4830
0	813	0
2041	2543	814
8259	10624	1317
14800	15123	3683
17413	17496	4007
20953	21082	4091
24934	25337	4221
46914	47267	4625
0	224	0
0	143	0
180	755	144
0	86	0
978	1294	87
0	1159	0
1291	1339	1160
1402	1451	1209
0	192	0
255	303	193
435	1216	242
0	48	0
95	158	49
1233	1458	113
0	1651	0
2347	2493	1652
4069	4363	1799
6638	6840	2094
6877	8196	2297
9397	9449	3617
0	777	0
3866	4189	778
8838	8946	1102
12868	12955	1211
17371	17438	1299
18901	19226	1367
21995	22223	1693
25555	25819	1922
30020	30105	2187
0	780	0
819	916	781
953	1113	879
2810	2998	1040
4484	4746	1229
7040	7335	1492
9730	10234	1788
0	277	0
6420	6562	278
8198	8247	421
9778	9868	471
11691	12435	562
15332	15812	1307
17781	18046	1788
19846	19983	2054
23700	23875	2192
24950	25055	2368
29488	29543	2474
30919	31037	2530
32427	32540	2649
39941	40109	2763
0	1127	0
0	106	0
141	246	107
281	370	213
408	621	303
0	278	0
3545	3622	279
3660	3720	357
0	57	0
87	396	58
432	613	368
645	693	550
732	772	599
803	887	640
920	1213	725
3323	3468	1019
3796	3993	1165
6131	6187	1363
9619	10141	1420
11406	11538	1943
12851	12981	2076
18432	18482	2207
20164	20241	2258
22015	22186	2336
25106	25466	2508
0	2207	0
5323	5518	2208
7005	7192	2404
8528	8695	2592
9638	9848	2760
11833	12018	2971
13216	13505	3157
16371	16701	3447
17832	18010	3778
23493	23532	3957
26564	26637	3997
35702	35933	4071
38920	39186	4303
40924	41214	4570
47576	48085	4861
60070	60821	5371
65898	66017	6123
66260	73175	6243
0	680	0
5323	5518	681
7005	7192	877
8528	8695	1065
9638	9848	1233
11833	12018	1444
13216	13505	1630
16371	16701	1920
17832	18010	2251
23493	23532	2430
26564	26637	2470
35702	35933	2544
38920	39186	2776
40924	41214	3043
47576	48085	3334
60070	60821	3844
65898	66017	4596
66260	73175	4716
0	3743	0
73427	73684	3744
0	2409	0
8515	8665	2410
14028	14200	2561
18761	18876	2734
21001	21165	2850
22647	22854	3015
26033	26107	3223
27447	27674	3298
32711	32883	3526
34089	34182	3699
37456	37554	3793
40667	40882	3892
43641	43745	4108
46040	46213	4213
48910	49041	4387
50435	50555	4519
51898	52062	4640
54026	54217	4805
56975	57073	4997
58759	59121	5096
63197	63270	5459
65790	65864	5533
68582	68722	5608
70918	71061	5749
73107	73166	5893
75389	75556	5953
82826	82975	6121
88640	88726	6271
90611	90712	6358
93635	93777	6460
94747	94895	6603
102351	102482	6752
104780	105123	6884
122484	122673	7228
140193	140473	7418
0	1019	0
6771	6848	1020
16257	16378	1098
39185	39258	1220
45235	45264	1294
52931	53390	1324
0	173	0
228	302	174
390	458	249
2359	2514	318
2600	2735	474
3942	3991	610
4026	4125	660
4185	4351	760
4387	4528	927
0	335	0
803	1360	336
0	43	0
76	309	44
45644	46221	278
0	55	0
1659	1734	56
1782	1910	132
1970	2055	261
2098	2181	347
2228	2277	431
2330	2399	481
2441	2581	551
2631	2688	692
4839	4908	750
7500	7711	820
11890	12024	1032
13746	13807	1167
15420	15481	1229
15538	15601	1291
16339	16430	1355
18427	19349	1447
23276	23683	2370
29402	29499	2778
30684	30859	2876
31495	31544	3052
41323	41838	3102
53715	53874	3618
57271	57358	3778
59615	60331	3866
98214	98299	4583
100306	100483	4669
107192	107274	4847
110311	110467	4930
114239	114690	5087
115966	116104	5539
119617	119833	5678
121335	122261	5895
127352	127521	6822
131829	132149	6992
134590	134789	7313
135790	136018	7513
138267	138725	7742
0	666	0
2732	3306	667
4187	4328	1242
4365	4507	1384
4555	4648	1527
4690	6769	1621
0	62	0
7782	8065	63
8105	8631	347
0	216	0
2677	2830	217
9520	11207	371
0	105	0
866	1019	106
1835	2039	260
0	784	0
3128	3281	785
4620	4773	939
0	178	0
901	1054	179
1402	2619	333
0	1024	0
1373	1526	1025
2297	2477	1179
0	179	0
2317	4759	180
0	224	0
1964	2030	225
2063	2126	292
2161	2414	356
0	69	0
4649	4719	70
4758	4872	141
4907	5025	256
5067	5356	375
6314	6504	665
10315	10669	856
0	535	0
2737	2907	536
6972	7068	707
8827	9071	804
10837	11040	1049
13128	13219	1253
16351	16564	1345
25926	26067	1559
26098	26201	1701
26236	26663	1805
0	31	0
2209	2379	32
2421	2495	203
2531	2748	278
0	435	0
1158	1420	436
3913	4067	699
5783	6028	854
8375	8522	1100
8560	8967	1248
11989	12061	1656
0	219	0
257	577	220
613	840	541
0	2264	0
38684	38767	2265
44892	45005	2349
46298	46411	2463
46445	46720	2577
51644	51750	2853
0	1265	0
3454	3906	1266
6196	6794	1719
0	7254	0
0	1114	0
2638	4914	1115
0	274	0
2172	2258	275
2310	2369	362
3872	3982	422
9442	9492	533
0	409	0
7237	7407	410
8716	8896	581
11527	11663	762
13352	13569	899
15252	15401	1117
19011	19251	1267
21218	21430	1508
23828	23905	1721
25110	25233	1799
31128	31245	1923
32627	32763	2041
35457	35549	2178
39467	39642	2271
0	332	0
1821	2384	333
0	465	0
2475	2752	466
4483	5040	744
8490	8736	1302
10820	11349	1549
13031	13099	2079
14479	14971	2148
15729	16138	2641
17786	18565	3051
0	90	0
129	1316	91
3401	4455	1279
0	2366	0
3315	3368	2367
7071	7718	2421
9290	9388	3069
13999	14102	3168
18656	18965	3272
21018	21751	3582
24295	24394	4316
27172	27604	4416
32604	32724	4849
34984	35069	4970
37878	37995	5056
38615	38708	5174
39847	39913	5268
42342	42451	5335
48393	48522	5445
55058	55097	5575
58856	59230	5615
70068	70217	5990
85098	85421	6140
0	117	0
155	216	118
246	345	180
389	457	280
503	570	349
2046	2194	417
3208	3299	566
6102	6214	658
8377	8648	771
0	898	0
4729	5287	899
7590	8615	1458
9971	10573	2484
13368	14198	3087
15869	16017	3918
17500	17914	4067
23007	23395	4482
28674	29230	4871
40342	40434	5428
43267	43658	5521
54428	54632	5913
55702	56037	6118
72268	73024	6454
73064	73206	7211
0	174	0
1489	1650	175
2361	2995	337
3860	4026	972
4082	4205	1139
5119	5455	1263
7176	7233	1600
10656	10792	1658
14386	14576	1795
16281	16457	1986
21101	21260	2163
21611	21877	2323
25112	25716	2590
26000	26657	3195
0	464	0
3645	3917	465
11977	12240	738
14238	14372	1002
17092	17474	1137
0	494	0
3434	3518	495
5387	5444	580
7904	8109	638
11328	11521	844
14569	14939	1038
22041	22266	1409
26282	26435	1635
27558	27715	1789
27752	27859	1947
27888	27984	2055
28019	28119	2152
28155	28418	2253
28457	28528	2517
28561	28597	2589
0	108	0
3498	3771	109
8273	8952	383
11793	12137	1063
14065	14256	1408
17859	18005	1600
18117	18346	1747
21296	22218	1977
0	2787	0
4352	4465	2788
5515	5595	2902
9943	10092	2983
12504	12643	3133
16727	16874	3273
19156	19774	3421
0	5600	0
5647	5780	5601
5823	7123	5735
0	178	0
2305	2724	179
6798	6990	599
9428	9692	792
11701	11886	1057
14281	14473	1243
15988	16228	1436
16270	16413	1677
16448	16538	1821
0	13010	0
13066	13212	13011
13273	13380	13158
13423	13574	13266
13620	13678	13418
13717	13793	13477
13833	13935	13554
18692	18824	13657
0	157	0
4914	5016	158
5056	5132	261
5171	5229	338
5275	5366	397
5409	5426	489
5469	5576	507
5637	5783	615
5839	5925	762
18908	18962	849
0	268	0
310	550	269
2065	2257	510
4652	4837	703
6845	7109	889
9547	9739	1154
13812	14231	1347
16358	16536	1767
0	1135	0
0	191	0
1264	1476	192
1523	1883	405
2916	2961	766
0	369	0
2654	2801	370
6874	7013	518
9425	9574	658
13916	13996	808
15049	15162	889
16726	17088	1003
19419	19511	1366
25073	25177	1459
28385	28477	1564
30272	30625	1657
31756	31950	2011
33776	34003	2206
35362	35442	2434
38099	38227	2515
41159	41278	2644
43481	43630	2764
44460	44585	2914
47503	47619	3040
48862	48987	3157
51435	51563	3283
53972	54076	3412
55782	55910	3517
57728	57808	3646
60393	60590	3727
61589	61717	3925
61839	62144	4054
63835	63963	4360
65398	65526	4489
67273	67404	4618
70226	70361	4750
73808	73989	4886
76810	77074	5068
78053	78207	5333
79768	79935	5488
81052	81219	5656
84812	84982	5824
90202	90309	5995
97914	98417	6103
102129	103079	6607
106381	106435	7558
0	129	0
164	284	130
315	383	251
5012	5349	320
6744	7074	658
0	192	0
233	7105	193
0	617	0
1475	2222	618
5635	5869	1366
11692	11766	1601
18719	18830	1676
30784	31486	1788
37602	37781	2491
43221	43795	2671
62941	63001	3246
72291	72598	3307
73652	73716	3615
73752	73822	3680
73860	74036	3751
74074	74185	3928
74216	74283	4040
74317	74379	4108
74409	74623	4171
0	5634	0
12675	13038	5635
22224	22773	5999
0	2799	0
0	1371	0
2610	2926	1372
9642	9677	1689
14082	14202	1725
16482	16667	1846
18029	18099	2032
22918	23104	2103
30691	30776	2290
30810	31024	2376
0	342	0
2259	2746	343
12686	13547	831
0	844	0
3586	3726	845
10031	10156	986
0	1621	0
8011	8187	1622
27881	28068	1799
0	19062	0
26995	27352	19063
29811	29831	19421
33863	33968	19442
0	610	0
2208	2277	611
8750	8812	681
10695	10770	744
10804	10874	820
10907	11024	891
11056	11189	1009
11223	11590	1143
15566	15620	1511
0	195	0
234	401	196
1561	1935	364
3009	3138	739
4638	4804	869
5230	5443	1036
6763	7007	1250
9040	9222	1495
15870	16000	1678
18009	18253	1809
21172	21456	2054
21986	22065	2339
24828	25271	2419
27126	27335	2863
28702	29014	3073
30274	30653	3386
33217	33429	3766
35361	35484	3979
37743	37858	4103
39814	40260	4219
41774	42071	4666
43573	43881	4964
45068	45730	5273
47007	47379	5936
50297	50723	6309
53290	54081	6736
55697	56086	7528
57827	58225	7918
61024	61311	8317
62575	62906	8605
65142	65569	8937
68091	68477	9365
69437	70014	9752
0	350	0
0	993	0
2715	2801	994
2849	2910	1081
4352	5333	1143
9575	9858	2125
0	1231	0
41361	41703	1232
45772	46848	1575
51970	52080	2652
54937	55124	2763
56219	56397	2951
66589	66899	3130
68741	68971	3441
74312	75724	3672
82970	83033	5085
84835	86031	5149
0	605	0
15836	16453	606
0	72	0
108	154	73
191	337	120
368	525	267
556	849	425
2508	2748	719
3715	4077	960
4936	5016	1323
5067	5192	1404
8607	8711	1530
11213	11379	1635
13320	13754	1802
0	664	0
11163	11318	665
16385	16501	821
21868	22266	938
0	830	0
3040	3194	831
5474	5649	986
6766	6825	1162
8771	9074	1222
12633	13141	1526
0	149	0
184	312	150
8467	8926	279
19533	20137	739
23686	23916	1344
27487	28080	1575
0	6818	0
7207	7364	6819
7401	7682	6977
0	61	0
96	263	62
2217	2722	230
8577	8816	736
10713	10798	976
12562	12653	1062
15823	16214	1154
19550	19802	1546
0	927	0
3136	3390	928
11568	12142	1183
13840	16621	1758
0	212	0
0	936	0
1786	1872	937
3465	3620	1024
4162	4257	1180
5976	6104	1276
6438	7213	1405
8066	8147	2181
8721	9524	2263
11477	12315	3067
14607	15015	3906
16454	16707	4315
17128	17265	4569
0	59	0
3565	3702	60
4123	4376	198
5815	6223	452
8515	9353	861
13079	13882	1700
14456	14537	2504
15390	16165	2586
16499	16627	3362
18346	18441	3491
18983	19138	3587
20731	20817	3743
21657	22600	3830
0	49	0
9333	9614	50
0	142	0
4153	4434	143
0	416	0
0	2776	0
0	448	0
6708	7193	449
0	56	0
141	467	57
1923	2044	384
0	202	0
2913	3360	203
0	363	0
17300	17388	364
18822	19003	453
20022	20209	635
21281	21454	823
24729	24917	997
30160	30306	1186
33452	33805	1333
37171	37399	1687
39369	39638	1916
0	2218	0
6702	7523	2219
8990	9128	3041
9177	9508	3180
10584	10719	3512
10755	11043	3648
0	107	0
141	270	108
303	618	238
1682	1980	554
0	702	0
2281	2362	703
5222	5303	785
7095	7345	867
0	3346	0
11207	11260	3347
15837	16024	3401
18346	18560	3589
21118	21327	3804
23176	23359	4014
26361	26457	4198
28013	28703	4295
33055	33366	4986
36344	36749	5298
36851	36965	5704
42060	42255	5819
43493	43900	6015
45369	45566	6423
46752	46955	6621
48144	48520	6825
50277	50410	7202
50448	50592	7336
50627	50829	7481
0	450	0
2638	2682	451
6112	6171	496
7209	7259	556
8989	9052	607
12260	12340	671
12453	12527	752
12630	12692	827
14809	14886	890
14989	15045	968
17116	17196	1025
18105	18339	1106
21199	21453	1341
23698	23955	1596
24057	24293	1854
26605	27053	2091
27100	27580	2540
27634	27692	3021
27737	27900	3080
29355	29491	3244
29544	29734	3381
32573	32683	3572
0	246	0
2071	2514	247
3688	4038	691
9862	10051	1042
13392	13531	1232
14935	15280	1372
17021	17128	1718
17172	17464	1826
17499	17638	2119
17678	17763	2259
0	855	0
3446	3673	856
5671	5785	1084
5821	5913	1199
5950	5990	1292
6026	6084	1333
6117	6304	1392
6339	6383	1580
6419	6502	1625
0	199	0
13262	13354	200
13410	13507	293
18598	18666	391
24717	24809	460
26062	26172	553
38956	39060	664
40135	40270	769
43336	43436	905
44428	44540	1006
47619	47697	1119
49421	49463	1198
52668	52730	1241
55268	55342	1304
59481	59618	1379
62985	63087	1517
65636	66072	1620
69300	69315	2057
74633	74998	2073
76396	76675	2439
77312	77926	2719
0	44	0
955	1064	45
1128	1281	155
3139	3593	309
0	153	0
189	365	154
0	153	0
823	1029	154
0	620	0
10050	10235	621
11133	11222	807
18191	18406	897
24575	24655	1113
29513	29650	1194
30872	31012	1332
32729	32860	1473
35772	35921	1605
46214	46336	1755
47460	47521	1878
49421	49490	1940
51164	51376	2010
53244	53333	2223
61337	61480	2313
72803	72882	2457
91173	91565	2537
0	530	0
2083	2482	531
4733	5051	931
8097	8355	1250
11115	11256	1509
13547	13688	1651
15538	15722	1793
17735	17791	1978
21144	21228	2035
24543	24574	2120
0	313	0
1894	2331	314
4078	4278	752
6574	6702	953
8619	9043	1082
11086	11224	1507
17455	17651	1646
19139	19493	1843
21626	21811	2198
23576	23806	2384
25299	25412	2615
26541	26613	2729
28413	28504	2802
30779	30850	2894
33264	33396	2966
33437	33584	3099
33630	33693	3247
33737	38503	3311
0	164	0
198	274	165
310	356	242
386	677	289
0	1302	0
64128	65042	1303
0	150	0
1957	1973	151
3184	3222	168
3316	3366	207
6060	6077	258
6529	6546	276
7373	7393	294
8460	8480	315
9342	9362	336
11343	11357	357
13626	13646	372
14341	14361	393
15585	15635	414
16379	16426	465
17956	18007	513
0	111	0
1202	1249	112
2645	2698	160
4646	4666	214
5984	6004	235
8302	8316	256
12870	12890	271
14961	14981	292
15954	15974	313
17192	17206	334
17888	17915	349
18029	18039	377
18636	18653	388
19221	19238	406
20136	20186	424
20313	20351	475
21594	21610	514
23442	23588	531
0	944	0
3446	3513	945
5814	5940	1013
8244	8422	1140
8746	8819	1319
9768	9856	1393
11474	11703	1482
13377	13566	1712
17055	17144	1902
19717	19860	1992
20851	21042	2136
0	260	0
298	459	261
493	597	423
630	678	528
713	768	577
808	895	633
1705	1934	721
2728	3022	951
7081	7245	1246
9026	9273	1411
10529	10816	1659
14573	14764	1947
16911	17203	2139
19228	19462	2432
20722	21042	2667
22552	24336	2988
0	824	0
3191	3265	825
15297	15368	900
19018	19221	972
26981	27159	1176
39892	40078	1355
40172	40272	1542
41713	41755	1643
45381	45533	1686
0	44	0
88	187	45
239	275	145
330	403	182
455	496	256
545	616	298
670	783	370
3411	3659	484
3902	3984	733
8570	8712	816
10342	10517	959
12596	12811	1135
13832	13876	1351
18920	19404	1396
20048	20531	1881
0	894	0
0	939	0
0	574	0
2513	2584	575
7415	7537	647
10167	10312	770
12368	12605	916
13705	14112	1154
16280	16387	1562
16931	17028	1670
18652	18751	1768
19899	20257	1868
31043	31277	2227
32732	32857	2462
33669	33916	2588
35112	35286	2836
39192	39358	3011
39395	39636	3178
39685	39874	3420
0	361	0
406	732	362
825	1304	689
0	3092	0
0	1979	0
9150	9953	1980
11952	12381	2784
15817	16202	3214
21628	21879	3600
35916	36224	3852
38192	38699	4161
0	237	0
709	810	238
2181	2336	340
4285	4321	496
4389	4768	533
8704	8901	913
11239	11428	1111
16161	16245	1301
19380	19583	1386
20998	21091	1590
24210	24298	1684
24339	24493	1773
25381	25496	1928
25534	25614	2044
25655	25795	2125
25840	25944	2266
29552	29643	2371
29676	29730	2463
29765	29804	2518
0	2102	0
0	318	0
1379	1735	319
4152	4280	676
5712	5781	805
7454	7507	875
8511	8929	929
10261	11668	1348
0	654	0
0	758	0
3347	4371	759
6641	6649	1784
12241	12396	1793
21959	22096	1949
27385	27478	2087
36692	36780	2181
38335	38421	2270
39357	39509	2357
40007	40065	2510
40110	40160	2569
40205	40301	2620
41298	41588	2717
41628	42040	3008
42094	42197	3421
0	112	0
148	229	113
261	317	195
353	505	252
5982	6095	405
9230	10108	519
0	332	0
16339	16600	333
0	1637	0
19596	20149	1638
22846	23749	2192
0	785	0
0	717	0
0	326	0
359	717	327
0	633	0
0	200	0
2200	2245	201
3696	20659	247
0	98	0
135	360	99
398	593	325
628	907	521
3044	3122	801
3159	4799	880
0	388	0
2961	3044	389
3081	3230	473
3264	3355	623
0	96	0
8289	8384	97
8436	8619	193
11174	11619	377
14031	14065	823
43321	43942	858
47883	47927	1480
51869	51883	1525
70601	70789	1540
70946	71139	1729
72914	73049	1923
74917	75027	2059
76848	76907	2170
87087	87419	2230
89395	89753	2563
91861	91932	2922
92978	95582	2994
0	96	0
8289	8384	97
8436	8619	193
11174	11619	377
14031	14065	823
43321	43942	858
47883	47927	1480
51869	51883	1525
70601	70789	1540
70946	71139	1729
72914	73049	1923
74917	75027	2059
87087	87419	2170
89395	89753	2503
91861	91932	2862
92978	95582	2934
0	161	0
1047	1100	162
0	1156	0
18364	18408	1157
27726	27860	1202
36761	36993	1337
47520	47727	1570
48568	48666	1778
52542	52619	1877
56213	56507	1955
58824	58960	2250
60775	60858	2387
64909	65013	2471
66377	66456	2576
69874	70251	2656
0	589	0
4302	4513	590
5047	5428	802
5467	5806	1184
5846	5934	1524
0	12952	0
12995	13039	12953
13079	13195	12998
13241	13306	13115
13947	14238	13181
0	461	0
2613	2837	462
5029	5220	687
5271	5311	879
10816	11740	920
0	11791	0
0	460	0
1348	1486	461
0	85	0
967	1017	86
2024	2122	137
2417	2486	236
2544	2612	306
0	915	0
954	1059	916
6417	6700	1022
12648	13056	1306
0	83	0
1944	1964	84
2426	2447	105
3165	3194	127
3965	3982	157
5120	5320	175
0	99	0
567	576	100
912	917	110
1076	1081	116
1972	1992	122
2455	2476	143
3194	3223	165
3994	4011	195
4726	4731	213
5149	5306	219
0	189	0
2209	2484	190
0	22057	0
22089	22190	22058
22222	22336	22160
22371	22453	22275
22494	24467	22358
0	145	0
3074	3153	146
4187	4315	226
4436	4537	355
6041	6124	457
6666	22981	541
0	8435	0
12683	12801	8436
13791	13830	8555
22220	22334	8595
22369	22451	8710
22492	22981	8793
0	212	0
271	419	213
449	499	362
533	656	413
694	789	537
823	1082	633
1122	1193	893
12989	13039	965
13073	13196	1016
13234	13329	1140
13363	13490	1236
0	150	0
190	739	151
773	896	701
934	1001	825
1060	1307	893
5325	5390	1141
7914	8126	1207
9060	9615	1420
10069	10259	1976
10304	10379	2167
10418	10739	2243
0	353	0
404	532	354
1069	1197	483
1975	2108	612
2998	3075	746
4535	4601	824
5295	5359	891
6348	6398	956
7448	7546	1007
7813	7882	1106
7940	8032	1176
8070	8196	1269
8298	8324	1396
0	354	0
1309	1457	355
4403	4480	504
5500	5566	582
6254	6318	649
7304	7354	714
8400	8498	765
8772	8841	864
8899	8991	934
9029	9158	1027
9242	9270	1157
0	2401	0
0	658	0
1773	1891	659
4545	4686	778
5771	5904	920
6959	7039	1054
8461	8536	1135
9399	9463	1211
10823	10867	1276
12223	12315	1321
12921	12990	1414
13048	13137	1484
13176	13320	1574
13411	13442	1719
0	8479	0
12374	12554	8480
17165	17990	8661
19612	19765	9487
23137	23250	9641
26124	27674	9755
0	1022	0
4354	5313	1023
14135	14404	1983
17769	18493	2253
0	78	0
120	178	79
217	326	138
3743	3891	248
5107	5271	397
6895	7264	562
9833	9934	932
12643	13181	1034
18811	18872	1573
21512	22193	1635
24857	24950	2317
28678	28861	2411
31559	31968	2595
33684	33808	3005
35390	35471	3130
38356	38483	3212
42384	42505	3340
44787	44904	3462
46537	46632	3580
48058	48531	3676
0	1142	0
4293	4419	1143
6185	6328	1270
7638	7861	1414
8408	8692	1638
11391	11456	1923
12577	12616	1989
16210	16291	2029
19825	20212	2111
24376	24467	2499
28985	29079	2591
32438	32539	2686
33425	33494	2788
35471	36809	2858
36851	36991	4197
37027	38253	4338
0	141	0
2617	2699	142
6498	6654	225
11429	11652	382
13803	13880	606
15063	15179	684
16413	16580	801
16619	21900	969
0	139	0
182	331	140
0	189	0
231	359	190
392	503	319
537	606	431
641	733	501
771	834	594
869	1105	658
1141	1192	895
1233	1327	947
1360	1487	1042
1523	1650	1170
0	65	0
2326	2751	66
5360	5665	492
9715	9915	798
12826	13204	999
0	373	0
1762	1861	374
2975	3144	474
5143	5272	644
7212	7318	774
7357	7429	881
7463	7600	954
7638	7821	1092
0	142	0
3601	3670	143
3709	3876	213
3914	4030	381
4067	4144	498
6200	6423	576
12819	12975	800
14328	14410	957
16443	16599	1040
0	2076	0
2131	2193	2077
2240	2527	2140
5090	5220	2428
8824	8866	2559
19239	19715	2602
23060	24057	3079
0	2059	0
2114	2176	2060
2223	2510	2123
5073	5203	2411
8807	8849	2542
19222	19698	2585
23043	24040	3062
0	230	0
286	399	231
2965	3172	345
0	128	0
166	285	129
321	414	249
451	536	343
1902	2394	429
3474	3739	922
5896	5961	1188
6664	6766	1254
7753	8180	1357
9843	10209	1785
16633	17207	2152
20564	20697	2727
22410	22493	2861
38711	38900	2945
41112	41212	3135
42378	42486	3236
43513	43560	3345
44334	44442	3393
46129	46259	3502
47737	47870	3633
50346	50428	3767
51774	51844	3850
52562	52686	3921
54492	54573	4046
59791	60084	4128
62051	62147	4422
65078	65155	4519
67451	68316	4597
69535	69702	5463
70514	71064	5631
72147	72802	6182
74288	74370	6838
75604	75785	6921
76877	77009	7103
77500	77679	7236
78791	79041	7416
82502	82679	7667
83785	83930	7845
85795	86059	7991
91997	92101	8256
93794	93919	8361
97975	98095	8487
100966	102849	8608
0	128	0
166	285	129
321	414	249
451	536	343
1902	2394	429
3474	3739	922
5896	5961	1188
6664	6766	1254
7753	8180	1357
9843	10209	1785
16633	17207	2152
20564	20697	2727
22410	22493	2861
26927	26938	2945
38711	38900	2957
41112	41212	3147
42378	42486	3248
43513	43560	3357
44334	44442	3405
46129	46259	3514
47737	47870	3645
50346	50428	3779
51774	51844	3862
52562	52686	3933
54492	54573	4058
59791	60084	4140
62051	62147	4434
65078	65155	4531
67451	68316	4609
69535	69702	5475
70514	71064	5643
72147	72802	6194
74288	74370	6850
75604	75785	6933
76877	77009	7115
77500	77679	7248
78791	79041	7428
82502	82679	7679
83785	83930	7857
85795	86059	8003
91997	92101	8268
93794	93919	8373
97975	98095	8499
100966	102849	8620
0	452	0
15809	16255	453
0	853	0
7578	7829	854
10245	10328	1106
12565	12651	1190
14771	14944	1277
16792	16881	1451
20467	20568	1541
25817	25918	1643
31925	32023	1745
35786	35869	1844
39668	39760	1928
50256	50369	2021
52155	63143	2135
0	193	0
234	325	194
359	441	286
474	589	369
1788	2134	485
5205	5318	832
7727	8484	946
0	266	0
2141	2438	267
3018	3283	565
11532	11987	831
14336	14497	1287
16688	16768	1449
30586	30657	1530
31056	31074	1602
0	605	0
3591	3753	606
6080	6314	769
6348	6437	1004
6471	6842	1094
6883	7052	1466
7089	7157	1636
7192	7331	1705
0	161	0
3297	4072	162
0	184	0
3926	4074	185
6992	7192	334
11379	11588	535
13974	14289	745
16435	16659	1061
0	257	0
4119	4238	258
6411	6553	378
8486	9663	521
0	471	0
5000	5110	472
5703	5802	583
5851	6092	683
6135	6334	925
0	361	0
1668	1772	362
1819	1952	467
0	1981	0
2019	2153	1982
3952	4145	2117
5852	6030	2311
8589	9024	2490
0	547	0
583	604	548
649	699	570
737	927	621
0	94	0
1381	1619	95
1659	1731	334
1778	1852	407
2452	2710	482
6256	6614	741
8374	8507	1100
10333	10555	1234
12397	12636	1457
13301	13458	1697
15286	15471	1855
16625	16699	2041
18884	18981	2116
22705	22831	2214
25388	25488	2341
27444	27510	2442
31072	31173	2509
34088	34292	2611
37165	37620	2816
0	250	0
3677	3799	251
5116	5426	374
7758	7885	685
10277	10590	813
13451	13724	1127
15060	15110	1401
18980	19067	1452
20599	20715	1540
22159	22243	1657
24278	24387	1742
25913	26041	1852
28423	29515	1981
31677	31777	3074
31831	31869	3175
31911	32185	3214
0	67	0
3699	3917	68
8965	9077	287
21307	22022	400
24589	24738	1116
28819	29114	1266
33261	33766	1562
45394	45594	2068
47677	47853	2269
51504	51833	2446
57846	58018	2776
61239	61684	2949
65420	65650	3395
80459	80993	3626
83540	84386	4161
86077	86363	5008
90284	91894	5295
0	1081	0
4429	4545	1082
11626	11745	1199
13906	14473	1319
0	802	0
0	373	0
2544	2726	374
4108	4273	557
6533	6859	723
8622	8842	1050
12828	13009	1271
15025	15588	1453
18101	18557	2017
19376	19555	2474
22083	22237	2654
24889	25228	2809
27549	27872	3149
27918	30042	3473
0	415	0
2177	2312	416
4690	5531	552
8511	8953	1394
11362	11537	1837
14447	14581	2013
18314	18702	2148
26030	26322	2537
28156	28413	2830
30217	30296	3088
32126	32227	3168
34916	34960	3270
36009	36034	3315
37715	37909	3341
39947	40315	3536
42014	42206	3905
44115	44203	4098
46441	46604	4187
48838	49010	4351
51642	51717	4524
53544	53624	4600
53664	53707	4681
53758	53967	4725
54017	54100	4935
54138	54235	5019
54304	54395	5117
57222	57257	5209
57298	57510	5245
0	402	0
1735	1888	403
2967	3086	557
4561	4952	677
7099	7271	1069
9512	9649	1242
11340	11583	1380
12823	13205	1624
13543	13821	2007
17000	17245	2286
18843	19009	2532
24156	24528	2699
27845	27972	3072
30419	30686	3200
35148	35367	3468
36610	36763	3688
45652	45833	3842
47076	47172	4024
0	107	0
6389	6498	108
6549	6666	218
6754	6829	336
7310	7425	412
7461	7586	528
14121	14334	654
0	464	0
4269	4394	465
4437	4552	591
