10960
Smp_086330.1	100276409	100286652	100244892	2	4	23150	2601
Smp_086330.2	100276409	100286652	100286652	2	6	23154	2601
Smp_322130.1	100286786	100298845	100286652	1	2	23160	2602
Smp_332870.1	100305467	100359280	100298845	2	22	23162	2603
Smp_316910.1	100339725	100344436	100359280	1	2	23184	2604
Smp_169140.1	100382556	100404200	100359280	1	10	23186	2605
Smp_169150.1	100407257	100546882	100404200	2	17	23196	2606
Smp_169150.2	100407257	100590290	100546882	2	17	23213	2606
Smp_345900.1	100647416	100681430	100590290	1	12	23230	2607
Smp_169550.1	100684260	100716872	100681430	2	16	23242	2608
Smp_242530.2	100725229	100810203	100716872	1	31	23258	2609
Smp_242530.3	100725229	100810203	100810203	1	31	23289	2609
Smp_322150.1	100734547	100735972	100810203	2	3	23320	2610
Smp_242530.1	100744318	100810203	100810203	1	31	23323	2609
Smp_242540.1	100825987	100842416	100810203	1	7	23354	2611
Smp_169580.1	100843463	100855056	100842416	2	9	23361	2612
Smp_349440.1	100872046	100874676	100855056	1	3	23370	2613
Smp_349770.1	100875102	100875705	100874676	2	3	23373	2614
Smp_322160.1	100898148	100898821	100875705	1	2	23376	2615
Smp_168310.1	100901979	100930023	100898821	2	7	23378	2616
Smp_168310.2	100901979	100930023	100930023	2	6	23385	2616
Smp_164820.1	100943060	100977603	100930023	1	13	23391	2617
Smp_304130.1	100977249	101038911	100977603	2	17	23404	2618
Smp_304130.2	100977249	101038911	101038911	2	18	23421	2618
Smp_212880.1	101065897	101066933	101038911	1	5	23439	2619
Smp_212890.1	101066961	101085609	101066933	1	6	23444	2620
Smp_212890.2	101066961	101085609	101085609	1	6	23450	2620
Smp_164860.1	101086062	101091304	101085609	1	5	23456	2621
Smp_164880.1	101113173	101206392	101091304	1	21	23461	2622
Smp_079220.1	101239715	101240933	101206392	2	4	23482	2623
Smp_336830.1	101353589	101390775	101240933	2	13	23486	2624
Smp_245400.1	101394628	101405701	101390775	2	9	23499	2625
Smp_322170.1	101418715	101421887	101405701	1	3	23508	2626
Smp_204350.1	101425389	101426989	101421887	1	1	23511	2627
Smp_017730.1	101433731	101542002	101426989	1	22	23512	2628
Smp_340280.1	101544664	101564821	101542002	2	6	23534	2629
Smp_017710.1	101586190	101625441	101564821	2	12	23540	2630
Smp_017710.2	101586190	101625441	101625441	2	11	23552	2630
Smp_131890.1	101675601	101707409	101625441	2	13	23563	2631
Smp_028690.2	101743447	101768219	101707409	1	10	23576	2632
Smp_028690.1	101743449	101779067	101768219	1	13	23586	2632
Smp_028670.1	101881313	101912719	101779067	2	6	23599	2633
Smp_322190.1	101918462	101972528	101912719	1	11	23605	2634
Smp_028650.1	101983137	102004370	101972528	2	10	23616	2635
Smp_336640.1	102012653	102036738	102004370	2	24	23626	2636
Smp_137610.1	102044563	102108718	102036738	2	23	23650	2637
Smp_137600.1	102127212	102131196	102108718	1	3	23673	2638
Smp_196020.1	102131200	102147466	102131196	2	8	23676	2639
Smp_137590.1	102147512	102152977	102147466	2	6	23684	2640
Smp_332880.1	102174036	102208178	102152977	2	17	23690	2641
Smp_322210.1	102216783	102218146	102208178	2	3	23707	2642
Smp_137580.1	102231362	102279728	102218146	1	17	23710	2643
Smp_028500.1	102280664	102293708	102279728	2	5	23727	2644
Smp_028490.1	102307825	102348039	102293708	2	8	23732	2645
Smp_332890.1	102349183	102423573	102348039	1	39	23740	2646
Smp_335660.1	102423976	102431172	102423573	2	1	23779	2647
Smp_335660.2	102423977	102431157	102431172	2	1	23780	2647
Smp_028440.1	102441183	102446485	102431172	1	6	23781	2648
Smp_028430.1	102448258	102453777	102446485	2	3	23787	2649
Smp_137540.1	102455954	102472640	102453777	2	6	23790	2650
Smp_028410.1	102472735	102480519	102472640	2	4	23796	2651
Smp_137530.1	102487936	102531019	102480519	1	18	23800	2652
Smp_346920.1	102542143	102569863	102531019	1	9	23818	2653
Smp_204380.1	102582677	102588439	102569863	2	2	23827	2654
Smp_343170.2	102594572	102615905	102588439	1	11	23829	2655
Smp_343170.1	102595433	102615905	102615905	1	11	23840	2655
Smp_341820.1	102640793	102659127	102615905	1	6	23851	2656
Smp_340560.1	102660759	102666779	102659127	2	2	23857	2657
Smp_028360.1	102680929	102691456	102666779	1	11	23859	2658
Smp_198680.2	102694264	102719875	102691456	2	15	23870	2659
Smp_198680.1	102694264	102719876	102719875	2	14	23885	2659
Smp_322220.1	102736391	102738106	102719876	1	3	23899	2660
Smp_204370.1	102744528	102744704	102738106	2	1	23902	2661
Smp_028340.1	102777831	102792885	102744704	1	7	23903	2662
Smp_028330.1	102796575	102800083	102792885	2	2	23910	2663
Smp_346990.1	102815891	102844659	102800083	1	10	23912	2664
Smp_343160.1	102879286	102920037	102844659	2	5	23922	2665
Smp_332900.1	102988241	103041394	102920037	1	17	23927	2666
Smp_028210.1	103055819	103064977	103041394	2	4	23944	2667
Smp_028210.2	103055819	103064977	103064977	2	5	23948	2667
Smp_028200.1	103069234	103094854	103064977	1	13	23953	2668
Smp_028200.2	103069234	103094854	103094854	1	13	23966	2668
Smp_322230.1	103138397	103141357	103094854	2	4	23979	2669
Smp_322230.2	103138397	103154717	103141357	2	4	23983	2669
Smp_028190.1	103167796	103177157	103154717	1	6	23987	2670
Smp_343150.1	103210076	103227426	103177157	1	13	23993	2671
Smp_322240.1	103236752	103248889	103227426	2	3	24006	2672
Smp_171710.1	103263933	103300487	103248889	1	17	24009	2673
Smp_198670.1	103303183	103326154	103300487	1	10	24026	2674
Smp_304210.1	103327835	103329929	103326154	2	2	24036	2675
Smp_304220.1	103331352	103336369	103329929	2	2	24038	2676
Smp_171680.1	103424766	103531261	103336369	2	31	24040	2677
Smp_322250.1	103538923	103540807	103531261	1	4	24071	2678
Smp_171670.1	103563326	103592077	103540807	1	15	24075	2679
Smp_171660.1	103593006	103602759	103592077	2	5	24090	2680
Smp_171640.1	103612596	103643269	103602759	1	14	24095	2681
Smp_171630.2	103654676	103671619	103643269	1	6	24109	2682
Smp_171630.1	103654676	103683268	103671619	1	10	24115	2682
Smp_304250.1	103704726	103706682	103683268	1	5	24125	2683
Smp_304260.1	103727926	103731296	103706682	1	6	24130	2684
Smp_179110.2	103779746	103788186	103731296	1	6	24136	2685
Smp_179110.1	103779746	103789867	103788186	1	7	24142	2685
Smp_102450.1	103792132	103805193	103789867	2	6	24149	2686
Smp_171620.1	103810652	103833340	103805193	2	6	24155	2687
Smp_171620.2	103810652	103833340	103833340	2	6	24161	2687
Smp_171610.1	103847186	103865659	103833340	1	16	24167	2688
Smp_171600.1	103867656	103933961	103865659	2	15	24183	2689
Smp_322270.1	103957147	103970502	103933961	2	3	24198	2690
Smp_322280.1	103973481	103976153	103970502	1	1	24201	2691
Smp_022500.1	103985476	103994536	103976153	1	4	24202	2692
Smp_022540.1	103997922	104010524	103994536	2	7	24206	2693
Smp_134230.1	104033789	104053302	104010524	1	8	24213	2694
Smp_134230.2	104033839	104053302	104053302	1	5	24221	2694
Smp_022470.1	104053839	104074986	104053302	1	9	24226	2695
Smp_340390.1	104079552	104081976	104074986	2	4	24235	2696
Smp_186780.1	104094000	104102370	104081976	1	3	24239	2697
Smp_186780.2	104094000	104102370	104102370	1	4	24242	2697
Smp_022450.1	104114324	104122865	104102370	1	3	24246	2698
Smp_177790.1	104125960	104133465	104122865	2	6	24249	2699
Smp_177790.2	104128052	104133465	104133465	2	5	24255	2699
Smp_342890.1	104147835	104166569	104133465	2	7	24260	2700
Smp_022430.1	104196057	104196778	104166569	2	5	24267	2701
Smp_245380.1	104200676	104214110	104196778	1	12	24272	2702
Smp_022400.1	104217807	104235252	104214110	2	12	24284	2703
Smp_342880.1	104323742	104593214	104235252	1	26	24296	2704
Smp_342880.2	104513351	104594320	104593214	1	16	24322	2704
Smp_022340.1	104628221	104630090	104594320	1	1	24338	2705
Smp_022330.1	104648284	104649419	104630090	1	1	24339	2706
Smp_022320.2	104659265	104673998	104649419	2	4	24340	2707
Smp_022320.3	104659265	104673998	104673998	2	5	24344	2707
Smp_022320.1	104660865	104673995	104673998	2	4	24349	2707
Smp_340380.1	104685571	104712924	104673998	1	18	24353	2708
Smp_134160.1	104713199	104762558	104712924	1	15	24371	2709
Smp_212180.1	104766259	104788016	104762558	2	10	24386	2710
Smp_134140.2	104804188	104875160	104788016	2	12	24396	2711
Smp_134140.1	104804188	104907743	104875160	2	14	24408	2711
Smp_241500.1	104919527	104939450	104907743	2	9	24422	2712
Smp_031000.1	104954644	104970271	104939450	1	5	24431	2713
Smp_031000.2	104954644	104970271	104970271	1	6	24436	2713
Smp_031010.1	104978864	104993402	104970271	1	8	24442	2714
Smp_031020.1	105000773	105002690	104993402	2	1	24450	2715
Smp_343250.1	105032515	105083210	105002690	2	2	24451	2716
Smp_031040.1	105089947	105122180	105083210	2	18	24453	2717
Smp_031050.1	105137854	105172746	105122180	1	13	24471	2718
Smp_031070.1	105173349	105184170	105172746	2	3	24484	2719
Smp_031070.2	105173349	105184170	105184170	2	4	24487	2719
Smp_139010.1	105195191	105223761	105184170	1	8	24491	2720
Smp_118750.1	105225039	105238288	105223761	2	3	24499	2721
Smp_031100.1	105293855	105323278	105238288	2	6	24502	2722
Smp_245360.1	105330169	105358248	105323278	1	9	24508	2723
Smp_322300.1	105365261	105372555	105358248	1	2	24517	2724
Smp_245370.1	105372896	105390979	105372555	1	12	24519	2725
Smp_139030.1	105390738	105427574	105390979	2	11	24531	2726
Smp_085240.1	105443280	105458245	105427574	2	8	24542	2727
Smp_245350.1	105467848	105523002	105458245	2	5	24550	2728
Smp_031180.1	105565071	105574821	105523002	1	6	24555	2729
Smp_031180.2	105565111	105574821	105574821	1	5	24561	2729
Smp_316920.1	105566436	105567747	105574821	2	2	24566	2730
Smp_031190.1	105581091	105586523	105574821	1	5	24568	2731
Smp_139060.1	105588339	105618974	105586523	2	10	24573	2732
Smp_139070.1	105638530	105681089	105618974	1	12	24583	2733
Smp_031220.1	105695295	105703880	105681089	2	1	24595	2734
Smp_139080.1	105730130	105742580	105703880	2	2	24596	2735
Smp_139080.2	105730130	105742582	105742580	2	3	24598	2735
Smp_350380.1	105742653	105743702	105742582	1	1	24601	2736
Smp_139090.1	105755351	105798558	105743702	1	23	24602	2737
Smp_031270.1	105804490	105810984	105798558	2	4	24625	2738
Smp_139100.1	105838946	105929563	105810984	1	12	24629	2739
Smp_139100.2	105838946	105929563	105929563	1	11	24641	2739
Smp_139100.3	105838946	105929563	105929563	1	11	24652	2739
Smp_031300.2	105940964	105954732	105929563	2	2	24663	2740
Smp_031300.1	105953732	105954732	105954732	2	1	24665	2740
Smp_322330.1	105972864	105984631	105954732	1	1	24666	2741
Smp_031310.2	105985441	105990690	105984631	2	3	24667	2742
Smp_031310.1	105990015	105990690	105990690	2	3	24670	2742
Smp_332910.1	106000767	106095271	105990690	1	32	24673	2743
Smp_332910.2	106000767	106095271	106095271	1	31	24705	2743
Smp_198660.1	106095637	106101111	106095271	1	2	24736	2744
Smp_335040.1	106101708	106103241	106101111	2	1	24738	2745
Smp_031360.1	106117767	106141618	106103241	1	18	24739	2746
Smp_203390.1	106158617	106167003	106141618	1	5	24757	2747
Smp_203390.2	106158617	106167003	106167003	1	4	24762	2747
Smp_139140.1	106182097	106194535	106167003	1	3	24766	2748
Smp_031390.1	106204048	106224643	106194535	2	3	24769	2749
Smp_332920.1	106251509	106297213	106224643	2	15	24772	2750
Smp_126170.1	106309927	106344073	106297213	1	9	24787	2751
Smp_007450.1	106364495	106365693	106344073	2	4	24796	2752
Smp_007450.2	106364495	106365693	106365693	2	4	24800	2752
Smp_242630.1	106379858	106405963	106365693	2	9	24804	2753
Smp_347700.2	106414245	106489041	106405963	1	19	24813	2754
Smp_347700.1	106437945	106489041	106489041	1	16	24832	2754
Smp_093100.1	106495757	106499923	106489041	1	7	24848	2755
Smp_245330.1	106507536	106540541	106499923	2	10	24855	2756
Smp_126370.1	106552526	106555781	106540541	2	4	24865	2757
Smp_126370.2	106552526	106555821	106555781	2	5	24869	2757
Smp_126360.1	106565810	106615761	106555821	2	7	24874	2758
Smp_245320.1	106630925	106663583	106615761	1	13	24881	2759
Smp_245310.1	106669883	106670838	106663583	1	1	24894	2760
Smp_322340.1	106678526	106688264	106670838	2	2	24895	2761
Smp_322350.1	106694831	106714888	106688264	2	11	24897	2762
Smp_322350.2	106694831	106722786	106714888	2	11	24908	2762
Smp_304320.1	106727895	106771941	106722786	1	20	24919	2763
Smp_203400.1	106776472	106778641	106771941	1	1	24939	2764
Smp_007760.1	106812641	106825281	106778641	2	9	24940	2765
Smp_126310.1	106832436	106870261	106825281	2	9	24949	2766
Smp_126300.1	106875975	106907767	106870261	1	19	24958	2767
Smp_126290.1	106914999	106940832	106907767	2	2	24977	2768
Smp_204060.1	106963836	106965402	106940832	2	1	24979	2769
Smp_007730.1	106984396	106985637	106965402	1	4	24980	2770
Smp_191870.1	106990932	107002672	106985637	2	10	24984	2771
Smp_007710.1	107011016	107078096	107002672	1	26	24994	2772
Smp_007690.1	107081584	107103072	107078096	2	12	25020	2773
Smp_007670.1	107122949	107127073	107103072	2	1	25032	2774
Smp_007660.1	107139101	107151760	107127073	2	8	25033	2775
Smp_007660.2	107139937	107151760	107151760	2	8	25041	2775
Smp_007650.1	107168009	107216011	107151760	1	17	25049	2776
Smp_007630.1	107221194	107223803	107216011	2	5	25066	2777
Smp_007630.2	107221194	107223803	107223803	2	5	25071	2777
Smp_126260.1	107245199	107313109	107223803	1	13	25076	2778
Smp_134450.1	107358602	107396056	107313109	2	13	25089	2779
Smp_134440.1	107403566	107422223	107396056	1	13	25102	2780
Smp_203410.1	107433561	107434845	107422223	1	1	25115	2781
Smp_241480.1	107490179	107503746	107434845	2	6	25116	2782
Smp_241470.1	107506519	107592482	107503746	2	18	25122	2783
Smp_022890.1	107625676	107655506	107592482	2	3	25140	2784
Smp_022890.2	107625676	107655506	107655506	2	5	25143	2784
Smp_022870.1	107676122	107681116	107655506	2	7	25148	2785
Smp_342910.1	107686420	107701330	107681116	1	6	25155	2786
Smp_342910.2	107686420	107701330	107701330	1	6	25161	2786
Smp_022850.1	107707774	107714940	107701330	2	9	25167	2787
Smp_134410.2	107738408	107758351	107714940	2	2	25176	2788
Smp_134410.1	107738416	107758381	107758351	2	3	25178	2788
Smp_134410.3	107738416	107758381	107758381	2	4	25181	2788
Smp_245300.1	107774080	107791014	107758381	1	5	25185	2789
Smp_134390.1	107804266	107828164	107791014	1	3	25190	2790
Smp_022810.1	107836183	107849962	107828164	2	6	25193	2791
Smp_342900.1	107861556	107870143	107849962	1	3	25199	2792
Smp_134370.1	107899289	107910806	107870143	2	11	25202	2793
Smp_134360.1	107927366	107958886	107910806	1	14	25213	2794
Smp_134350.1	107974954	107997952	107958886	2	2	25227	2795
Smp_245290.1	108017276	108024977	107997952	1	9	25229	2796
Smp_198590.1	108025877	108064482	108024977	2	21	25238	2797
Smp_335670.1	108068036	108069118	108064482	2	3	25259	2798
Smp_022700.1	108083040	108084913	108069118	1	8	25262	2799
Smp_304380.1	108089614	108105972	108084913	2	10	25270	2800
Smp_022740.1	108111156	108112081	108105972	1	1	25280	2801
Smp_340420.1	108115807	108121782	108112081	2	4	25281	2802
Smp_335675.1	108133914	108134283	108121782	2	2	25285	2803
Smp_134300.1	108148133	108188222	108134283	2	15	25287	2804
Smp_134290.1	108199606	108230401	108188222	1	9	25302	2805
Smp_022660.1	108246581	108260279	108230401	1	5	25311	2806
Smp_340410.1	108261377	108323050	108260279	2	16	25316	2807
Smp_340400.1	108349436	108360096	108323050	2	2	25332	2808
Smp_134260.1	108365797	108408192	108360096	2	13	25334	2809
Smp_134250.2	108425821	108433502	108408192	1	4	25347	2810
Smp_134250.1	108425821	108457501	108433502	1	14	25351	2810
Smp_022570.1	108459402	108461741	108457501	2	2	25365	2811
Smp_337330.1	108473824	108474459	108461741	1	3	25367	2812
Smp_337335.1	108484419	108513726	108474459	1	5	25370	2813
Smp_102000.1	108515846	108523808	108513726	1	2	25375	2814
Smp_304460.1	108532077	108586578	108523808	1	8	25377	2815
Smp_092880.1	108587027	108594271	108586578	2	8	25385	2816
Smp_120360.1	108626583	108654477	108594271	1	15	25393	2817
Smp_030370.1	108707070	108708592	108654477	1	4	25408	2818
Smp_138580.1	108716476	108717279	108708592	2	1	25412	2819
Smp_138590.1	108723693	108759011	108717279	2	11	25413	2820
Smp_349460.1	108759574	108760637	108759011	1	5	25424	2821
Smp_030400.1	108782733	108815548	108760637	1	8	25429	2822
Smp_022110.1	108818594	108822077	108815548	2	3	25437	2823
Smp_138600.1	108843487	108859385	108822077	1	8	25440	2824
Smp_138610.1	108865433	108908114	108859385	1	23	25448	2825
Smp_030440.1	108909130	108917831	108908114	2	4	25471	2826
Smp_347010.1	108924023	108931935	108917831	1	6	25475	2827
Smp_167870.1	108942158	108943379	108931935	2	1	25481	2828
Smp_204550.1	108947544	108949604	108943379	2	1	25482	2829
Smp_322380.1	108958532	108960053	108949604	1	1	25483	2830
Smp_084270.1	108964162	108970102	108960053	1	2	25484	2831
Smp_331780.1	108977763	108991758	108970102	2	7	25486	2832
Smp_266720.1	109005412	109067476	108991758	1	6	25493	2833
Smp_192670.1	109113012	109114298	109067476	2	2	25499	2834
Smp_174390.1	109125082	109129747	109114298	1	5	25501	2835
Smp_095290.1	109138004	109165858	109129747	2	4	25506	2836
Smp_174380.1	109248252	109285888	109165858	1	4	25510	2837
Smp_174370.1	109285710	109304308	109285888	2	6	25514	2838
Smp_341590.1	109319502	109320282	109304308	1	1	25520	2839
Smp_341590.2	109319502	109324076	109320282	1	1	25521	2839
Smp_166500.1	109363379	109379781	109324076	2	8	25522	2840
Smp_166500.2	109373823	109379781	109379781	2	6	25530	2840
Smp_322410.1	109387685	109391729	109379781	1	3	25536	2841
Smp_246330.1	109397507	109448851	109391729	2	11	25539	2842
Smp_166530.1	109466414	109471586	109448851	2	6	25550	2843
Smp_304500.1	109483858	109507891	109471586	2	14	25556	2844
Smp_166550.1	109516608	109522834	109507891	1	7	25570	2845
Smp_166560.1	109555737	109604641	109522834	1	4	25577	2846
Smp_166560.2	109555737	109604641	109604641	1	4	25581	2846
Smp_345650.1	109644510	109650425	109604641	2	7	25585	2847
Smp_166580.1	109683992	109703801	109650425	2	12	25592	2848
Smp_246870.1	109716724	109737707	109703801	1	12	25604	2849
Smp_246880.1	109745882	109776675	109737707	1	16	25616	2850
Smp_166600.1	109793795	109803579	109776675	1	4	25632	2851
Smp_082240.1	109806050	109806577	109803579	2	1	25636	2852
Smp_082250.1	109814132	109836108	109806577	1	11	25637	2853
Smp_166610.1	109844202	109905126	109836108	1	22	25648	2854
Smp_104710.1	109911544	109914094	109905126	2	3	25670	2855
Smp_104720.1	109923278	109930982	109914094	1	7	25673	2856
Smp_104730.1	109938082	109944601	109930982	2	6	25680	2857
Smp_180660.1	110025518	110031304	109944601	1	2	25686	2858
Smp_245280.2	110057109	110070534	110031304	2	1	25688	2859
Smp_245280.1	110057109	110091504	110070534	2	2	25689	2859
Smp_180680.1	110104435	110142464	110091504	2	14	25691	2860
Smp_104790.1	110142558	110164158	110142464	1	9	25705	2861
Smp_322430.1	110228708	110232161	110164158	1	1	25714	2862
Smp_322450.1	110268481	110271133	110232161	2	2	25715	2863
Smp_180690.3	110284327	110287143	110271133	1	1	25717	2864
Smp_180690.2	110284427	110312095	110287143	1	1	25718	2864
Smp_180690.1	110284527	110312095	110312095	1	1	25719	2864
Smp_302850.1	110379335	110439362	110312095	2	14	25720	2865
Smp_245260.1	110444894	110446748	110439362	2	2	25734	2866
Smp_245250.1	110458278	110488523	110446748	2	19	25736	2867
Smp_159490.1	110496980	110506113	110488523	2	3	25755	2868
Smp_068920.1	110517727	110519850	110506113	2	14	25758	2869
Smp_068920.2	110517727	110520949	110519850	2	14	25772	2869
Smp_245240.1	110522225	110524349	110520949	1	14	25786	2870
Smp_159510.1	110532570	110558418	110524349	2	6	25800	2871
Smp_159510.2	110538878	110558418	110558418	2	5	25806	2871
Smp_068950.1	110562761	110574599	110558418	1	8	25811	2872
Smp_068960.1	110590857	110597851	110574599	1	9	25819	2873
Smp_159520.1	110601227	110619443	110597851	1	7	25828	2874
Smp_322460.1	110640387	110651689	110619443	1	3	25835	2875
Smp_092530.1	110668663	110709274	110651689	2	16	25838	2876
Smp_245230.1	110716621	110735063	110709274	1	28	25854	2877
Smp_158770.1	110737533	110758853	110735063	2	13	25882	2878
Smp_245220.1	110758999	110813606	110758853	1	23	25895	2879
Smp_158750.1	110834044	110853529	110813606	1	4	25918	2880
Smp_067590.1	110856241	110874287	110853529	2	8	25922	2881
Smp_067580.1	110877017	110897616	110874287	1	6	25930	2882
Smp_158740.1	110927713	110929751	110897616	1	3	25936	2883
Smp_158730.1	111021240	111076127	110929751	2	32	25939	2884
Smp_067540.1	111082251	111092110	111076127	1	9	25971	2885
Smp_158720.1	111098837	111173700	111092110	2	20	25980	2886
Smp_067520.1	111219366	111235006	111173700	2	4	26000	2887
Smp_067520.2	111219366	111235006	111235006	2	3	26004	2887
Smp_067510.1	111252831	111266816	111235006	1	4	26007	2888
Smp_347690.2	111269221	111295578	111266816	2	11	26011	2889
Smp_347690.1	111269221	111334887	111295578	2	16	26022	2889
Smp_340330.1	111366801	111371688	111334887	1	2	26038	2890
Smp_245200.1	111437400	111528177	111371688	2	12	26040	2891
Smp_342800.1	111474689	111500146	111528177	1	2	26052	2892
Smp_336770.1	111539606	111543532	111528177	1	3	26054	2893
Smp_133530.1	111545520	111570369	111543532	2	8	26057	2894
Smp_245170.1	111583273	111600018	111570369	1	5	26065	2895
Smp_172730.1	111649086	111669869	111600018	2	12	26070	2896
Smp_347430.1	111675029	111705556	111669869	1	11	26082	2897
Smp_214170.1	111706963	111730773	111705556	1	9	26093	2898
Smp_214170.2	111706963	111730773	111730773	1	9	26102	2898
Smp_214170.3	111706963	111730773	111730773	1	11	26111	2898
Smp_135020.1	111735133	111752195	111730773	1	12	26122	2899
Smp_322480.1	111775239	111782759	111752195	2	2	26134	2900
Smp_135010.1	111811515	111833029	111782759	2	13	26136	2901
Smp_245150.1	111843606	111874851	111833029	2	9	26149	2902
Smp_245150.2	111843606	111874851	111874851	2	13	26158	2902
Smp_245150.3	111843606	111874851	111874851	2	10	26171	2902
Smp_245150.4	111843606	111874851	111874851	2	13	26181	2902
Smp_245150.5	111843606	111874851	111874851	2	14	26194	2902
Smp_245150.6	111843606	111874851	111874851	2	14	26208	2902
Smp_245160.1	111886502	111915109	111874851	2	12	26222	2903
Smp_134980.1	111928196	111946441	111915109	1	13	26234	2904
Smp_245140.1	111975400	111987529	111946441	1	12	26247	2905
Smp_141810.1	112021270	112092907	111987529	1	24	26259	2906
Smp_204070.1	112094665	112096546	112092907	2	1	26283	2907
Smp_141820.1	112128446	112132157	112096546	1	5	26284	2908
Smp_036500.1	112148370	112168217	112132157	2	5	26289	2909
Smp_141830.1	112182201	112260627	112168217	1	11	26294	2910
Smp_245110.1	112264209	112296118	112260627	2	6	26305	2911
Smp_036550.1	112304080	112311974	112296118	1	8	26311	2912
Smp_141860.1	112313609	112401440	112311974	2	51	26319	2913
Smp_340710.1	112422504	112441901	112401440	1	10	26370	2914
Smp_036590.1	112461533	112467584	112441901	1	12	26380	2915
Smp_141880.1	112498858	112529471	112467584	1	6	26392	2916
Smp_036630.1	112540713	112553364	112529471	1	6	26398	2917
Smp_141890.1	112554094	112575689	112553364	1	9	26404	2918
Smp_245100.1	112579021	112649379	112575689	2	30	26413	2919
Smp_036670.1	112582673	112585608	112649379	1	2	26443	2920
Smp_245090.1	112656053	112715500	112649379	1	15	26445	2921
Smp_153780.1	112754108	112812427	112715500	1	18	26460	2922
Smp_347180.1	112855283	112855591	112812427	1	1	26478	2923
Smp_058790.1	112867502	112878260	112855591	1	6	26479	2924
Smp_058780.1	112880000	112883939	112878260	2	7	26485	2925
Smp_153770.1	112906444	112931428	112883939	1	12	26492	2926
Smp_153760.1	112937274	112978990	112931428	2	13	26504	2927
Smp_153750.1	112990678	112991420	112978990	1	6	26517	2928
Smp_058730.1	112992699	113010598	112991420	2	10	26523	2929
Smp_347680.1	113046725	113065580	113010598	2	7	26533	2930
Smp_006250.1	113075280	113089350	113065580	2	7	26540	2931
Smp_125550.1	113107265	113146878	113089350	2	27	26547	2932
Smp_125560.1	113161815	113187050	113146878	2	15	26574	2933
Smp_120380.1	113204784	113231651	113187050	1	15	26589	2934
Smp_332930.1	113230704	113270748	113231651	2	24	26604	2935
Smp_006320.1	113283224	113284578	113270748	1	4	26628	2936
Smp_006320.2	113283224	113319528	113284578	1	5	26632	2936
Smp_342180.1	113320710	113344883	113319528	2	7	26637	2937
Smp_335690.1	113367447	113368681	113344883	1	2	26644	2938
Smp_044610.1	113375339	113375668	113368681	2	1	26646	2939
Smp_102240.1	113385607	113399481	113375668	1	5	26647	2940
Smp_146220.1	113403748	113412249	113399481	2	4	26652	2941
Smp_167860.1	113450097	113510021	113412249	1	26	26656	2942
Smp_006190.1	113513527	113534839	113510021	2	8	26682	2943
Smp_006195.1	113524114	113525004	113534839	2	4	26690	2944
Smp_342170.1	113556522	113586068	113534839	1	21	26694	2945
Smp_207000.1	113586940	113604813	113586068	2	4	26715	2946
Smp_304660.1	113612976	113616995	113604813	2	5	26719	2947
Smp_306210.1	113678277	113686447	113616995	1	6	26724	2948
Smp_044580.1	113708161	113708779	113686447	1	4	26730	2949
Smp_146200.1	113709806	113719627	113708779	2	3	26734	2950
Smp_146190.1	113725201	113725617	113719627	2	3	26737	2951
Smp_044560.1	113752697	113753271	113725617	1	1	26740	2952
Smp_044550.2	113795926	113799264	113753271	1	9	26741	2953
Smp_044550.1	113795932	113798618	113799264	1	9	26750	2953
Smp_343920.1	113803717	113815695	113799264	1	7	26759	2954
Smp_044530.1	113819662	113833985	113815695	2	4	26766	2955
Smp_044520.1	113848817	113853640	113833985	1	2	26770	2956
Smp_210940.1	113860547	113889583	113853640	1	16	26772	2957
Smp_210950.1	113890668	113906486	113889583	1	8	26788	2958
Smp_322500.1	113929037	113939299	113906486	2	4	26796	2959
Smp_209030.1	113952477	113965024	113939299	1	6	26800	2960
Smp_044470.1	113969855	113982103	113965024	2	3	26806	2961
Smp_350450.1	113985391	113995383	113982103	2	3	26809	2962
Smp_146160.1	114018052	114056561	113995383	1	17	26812	2963
Smp_146150.1	114077072	114086505	114056561	1	2	26829	2964
Smp_146150.2	114077072	114086505	114086505	1	3	26831	2964
Smp_146140.1	114118007	114151485	114086505	2	21	26834	2965
Smp_044440.1	114168612	114178091	114151485	1	7	26855	2966
Smp_006340.1	114221317	114229544	114178091	1	5	26862	2967
Smp_006350.1	114229297	114274283	114229544	2	33	26867	2968
Smp_242400.1	114291847	114313341	114274283	1	7	26900	2969
Smp_304710.1	114313896	114318423	114313341	2	2	26907	2970
Smp_304710.2	114313896	114322703	114318423	2	4	26909	2970
Smp_304710.3	114313896	114322703	114322703	2	4	26913	2970
Smp_304710.4	114313896	114322703	114322703	2	4	26917	2970
Smp_304720.1	114339810	114359472	114322703	2	7	26921	2971
Smp_167950.1	114386767	114423760	114359472	1	20	26928	2972
Smp_096480.1	114426582	114431983	114423760	2	2	26948	2973
Smp_175090.1	114450420	114498852	114431983	1	17	26950	2974
Smp_096450.1	114500598	114527338	114498852	2	17	26967	2975
Smp_346340.1	114553997	114571473	114527338	1	6	26984	2976
Smp_203460.1	114597311	114597511	114571473	1	1	26990	2977
Smp_245060.1	114605143	114624858	114597511	2	4	26991	2978
Smp_245060.2	114605143	114624858	114624858	2	4	26995	2978
Smp_096410.1	114645512	114651597	114624858	2	4	26999	2979
Smp_096390.1	114664592	114667988	114651597	2	3	27003	2980
Smp_174890.1	114687444	114701460	114667988	1	9	27006	2981
