#Position (bp)	mapping quality
2.108788185E8	32.19890753101985
2.118573745E8	41.15727689554159
2.128359305E8	42.27011828973632
2.138144865E8	40.08595998081829
2.147930425E8	41.69409529736375
2.157715985E8	86.78106891718015
2.167501545E8	35.85745416227459
2.177287105E8	28.528413614469088
2.187072665E8	50.2891522830094
2.196858225E8	65.36128293466214
2.206643785E8	13.631757511131857
2.216429345E8	19.52479184759933
2.226214905E8	46.3528910004391
2.236000465E8	53.97349265347869
2.242797555E8	31.983438250202703
2.247690335E8	23.05690000867753
2.255571585E8	27.227683552113263
2.265357145E8	67.18934697261166
2.275142705E8	5.837695750091258
2.284928265E8	29.95792382375031
2.294713825E8	47.891662885624875
2.304499385E8	25.94280087871185
2.314284945E8	59.10033035306228
2.324070505E8	71.38612364674442
2.333856065E8	40.28531472217671
2.343641625E8	35.81509874730588
2.353427185E8	74.18445933680887
2.363212745E8	34.36728259446541
2.372998305E8	71.3699142669669
2.382783865E8	42.470780793027636
2.392569425E8	34.36583962609468
2.402354985E8	42.78078301669294
2.412140545E8	50.392707566828314
2.421926105E8	52.96764122166146
2.431711665E8	11.263451826359953
2.441497225E8	41.0478868057811
2.451282785E8	40.71252558783823
2.461068345E8	53.52031634064102
2.470853905E8	65.06753177008756
2.480639465E8	44.168047655730085
2.490425025E8	39.01737737461918
2.500210585E8	20.83851283833467
2.509996145E8	59.34278214632586
2.519781705E8	36.70468840818443
2.529567265E8	65.06885625634257
2.539352825E8	36.353853311133726
2.549138385E8	19.481398739056154
2.558923945E8	29.6473824586045
2.568709505E8	39.66842372892526
2.578495065E8	31.031784256992825
2.588280625E8	39.80476648620165
2.598066185E8	76.25821818033188
2.607851745E8	88.02741192668402
2.617637305E8	59.2727376756932
2.627422865E8	54.58073688305775
2.637208425E8	48.545802871661024
2.646993985E8	34.874992638043956
2.656779545E8	41.462259246559896
2.666565105E8	47.503548026393624
2.676350665E8	31.216097204407976
2.686136225E8	44.610888455271706
2.695921785E8	91.37480143869817
2.70511608E8	54.65676494414461
2.71000886E8	17.043490431068445
2.715492905E8	25.676454204701994
2.725278465E8	6.244088079887093
2.735064025E8	2.3351298206199047
2.744849585E8	46.52175053635233
2.754635145E8	40.53724872615773
2.764420705E8	28.468553181057572
2.774206265E8	64.60952339281761
2.783991825E8	38.466122690052536
2.793777385E8	77.49188304307455
2.803562945E8	53.120175127945735
2.813348505E8	46.749023400955494
2.823134065E8	34.28183020994427
2.832919625E8	44.63127125198949
2.842705185E8	31.912706959409856
2.852490745E8	48.73904865191485
2.862276305E8	44.662409790420334
2.872061865E8	42.841853762478806
2.881847425E8	9.108219009747945
2.891632985E8	37.93848988862728
2.901418545E8	47.08312435776176
2.911204105E8	52.3774367588924
2.920989665E8	45.54996430177436
2.930775225E8	38.70261289193017
2.940560785E8	50.61500726932844
2.950346345E8	41.95304512952475
2.960131905E8	42.2279320635149
2.969917465E8	44.45796357572983
2.979703025E8	44.1795891665392
2.989488585E8	41.41810534656794
2.999274145E8	60.2672901640092
3.009059705E8	59.75186873751853
3.018845265E8	30.792229483649923
3.028630825E8	55.37382484121114
3.038416385E8	45.2078382424901
3.048201945E8	41.06203699038707
3.057987505E8	45.52090734879882
3.067773065E8	58.431013176819526
3.077558625E8	47.33156599170596
3.087344185E8	14.353815932894657
3.097129745E8	5.363208124985507
3.106915305E8	0.1692154441213425
3.116700865E8	17.010472846890664
3.126486425E8	45.039674670687965
3.136271985E8	33.46189786185566
3.146057545E8	8.771789241080349
3.155843105E8	36.59883048182244
3.16365796E8	55.06386715573361
3.16855074E8	34.49547232056949
3.175414225E8	24.63892490587238
3.185199785E8	19.905606610774722
3.194985345E8	44.24979648619475
3.204770905E8	40.34704576510801
3.214556465E8	43.54379215780191
3.224342025E8	49.61257490670818
3.234127585E8	27.732409697430317
3.243913145E8	27.418352632656855
3.253698705E8	47.804450488054776
3.263484265E8	42.85911064267747
3.273269825E8	34.794954522822714
3.283055385E8	24.36167395749602
3.292840945E8	35.95686098432786
3.302626505E8	33.13434106681875
3.312412065E8	37.68516602361268
3.322197625E8	56.625951396179524
3.331983185E8	40.33707984355945
3.341768745E8	41.06837659451001
3.351554305E8	48.11305055207153
3.361339865E8	38.86704239168151
3.371125425E8	24.309274889747343
3.380910985E8	23.715613494824154
3.390696545E8	88.0956875604932
3.400482105E8	50.50896336616674
3.40945784E8	25.442161598219013
3.41435062E8	43.80689157126164
3.420053225E8	14.561741682022998
3.429838785E8	15.047357026697355
3.439624345E8	9.476374253312498
3.449409905E8	6.478447215334472
3.459195465E8	33.52261663727983
3.468981025E8	45.58638090411127
3.478766585E8	37.86272704883646
3.488552145E8	29.237347409827763
3.498337705E8	42.962855381799066
3.508123265E8	24.297249596714984
3.517908825E8	46.43408266363789
3.527694385E8	39.033883037587266
3.537479945E8	21.604403888839457
3.547265505E8	34.158304900659
3.557051065E8	40.2046183868029
3.566836625E8	33.937023680549416
3.576622185E8	1.3601675429961007
3.586407745E8	25.94217124310048
3.596193305E8	39.499943323981014
3.605978865E8	16.35637942990258
3.615764425E8	36.52855249479955
3.625549985E8	34.26655858661238
3.635335545E8	38.59859080831792
3.645121105E8	49.901535004697294
3.65242163E8	29.749388973821823
3.65731441E8	20.556894426625124
3.664692225E8	45.94031692127504
3.674477785E8	27.14747697857057
3.684263345E8	36.73394569353949
3.694048905E8	41.62198680323938
3.703834465E8	28.70592245644999
3.713620025E8	21.64672097744226
3.723405585E8	21.5002532822589
3.733191145E8	39.504139099190404
3.742976705E8	20.207995462409002
3.752762265E8	68.05966048820706
3.762547825E8	30.023444395785585
3.772333385E8	25.160690143687493
3.782118945E8	23.800873901135244
3.791904505E8	30.66985874557501
3.801690065E8	35.18725621446135
3.811475625E8	28.92874485750943
3.821261185E8	28.85807124850862
3.831046745E8	41.32191883853553
3.840832305E8	43.81287186179653
3.849989605E8	26.26296992481203
3.854882385E8	44.907266501807115
3.860403425E8	65.11739652604878
3.870188985E8	49.84319469420113
3.879974545E8	120.3728783237329
3.889760105E8	110.39876230682651
3.899545665E8	36.87324924567175
3.909196135E8	52.3573811704928
3.91408841E8	253.59016475813334
